customer_id,Age,Gender,SubscriptionType,MonthlyUsageHours,NumTransactions,Complaints,Churn
103426,22,Male,Gold,90,9,8,0
104614,58,Male,Basic,17,28,1,0
102523,18,Female,Basic,154,32,9,1
104783,56,Male,Basic,10,17,6,1
102586,28,Female,Premium,69,14,9,0
100205,47,Male,Basic,43,15,0,1
100337,34,Male,Gold,31,19,9,0
103968,60,Male,Basic,59,3,6,0
102092,57,Female,Basic,176,3,2,0
101568,53,Female,Gold,21,28,2,1
100963,29,Male,Premium,123,16,2,0
104906,30,Female,Premium,89,50,2,0
100588,53,Female,Basic,100,45,8,0
102061,63,Male,Premium,156,12,3,1
103442,32,Female,Gold,73,31,0,0
104382,65,Female,Basic,103,35,6,1
103593,62,Female,Gold,86,29,1,0
103556,37,Male,Basic,151,34,0,1
104385,46,Male,Basic,95,20,8,1
104288,56,Male,Premium,54,12,4,0
102806,38,Male,Premium,99,50,7,0
100909,23,Male,Basic,26,25,9,0
100173,22,Male,Premium,88,15,7,0
104125,57,Female,Premium,58,14,1,0
104712,18,Male,Premium,28,2,1,0
101051,48,Male,Premium,94,33,5,0
104754,20,Male,Gold,63,7,1,0
101351,46,Male,Premium,71,6,1,0
102298,35,Male,Basic,52,38,8,1
104738,46,Male,Gold,77,32,8,1
102060,55,Female,Gold,192,13,7,0
103151,34,Female,Premium,102,2,5,0
102306,36,Female,Gold,50,24,10,1
103288,26,Female,Basic,125,24,6,0
103807,24,Male,Basic,105,41,2,0
102085,51,Male,Gold,147,2,4,0
100715,34,Male,Basic,51,36,7,0
103961,33,Male,Premium,163,32,1,0
103350,24,Female,Premium,50,28,10,0
100571,58,Male,Gold,139,35,8,0
102730,30,Female,Gold,191,5,7,0
103343,29,Male,Gold,42,14,2,0
100358,64,Female,Gold,103,43,10,0
103251,59,Male,Gold,16,17,1,0
102463,43,Female,Gold,134,26,2,0
101807,57,Male,Gold,152,13,6,0
104091,23,Female,Gold,32,26,7,0
102385,55,Female,Gold,14,42,5,0
104357,64,Female,Basic,95,17,10,1
100782,38,Male,Basic,89,4,1,0
101536,22,Male,Premium,29,37,7,0
104258,39,Male,Premium,88,27,4,1
103371,40,Male,Premium,151,44,3,0
104629,28,Female,Premium,26,49,8,1
102022,67,Female,Premium,177,4,3,0
104770,38,Female,Premium,11,35,10,0
102706,19,Male,Basic,46,16,7,0
102800,36,Male,Gold,95,36,7,0
104114,54,Male,Basic,141,10,7,0
102677,20,Male,Gold,153,14,5,0
100369,54,Male,Gold,195,13,7,1
103349,29,Male,Basic,185,25,5,0
100022,70,Male,Premium,162,34,10,1
103939,35,Male,Basic,177,42,10,0
100070,65,Female,Premium,54,2,10,0
104152,44,Male,Basic,157,3,0,1
103918,47,Male,Premium,131,25,3,1
103297,20,Male,Premium,25,15,8,0
100589,24,Female,Basic,156,42,2,0
104930,59,Female,Premium,126,19,3,0
102252,28,Male,Gold,106,17,10,0
101173,61,Female,Gold,122,30,10,0
100997,54,Male,Premium,63,34,9,0
100096,67,Female,Premium,128,13,4,0
100859,51,Female,Basic,34,34,2,0
102342,46,Female,Basic,6,7,2,1
100378,70,Female,Gold,71,11,8,0
102093,24,Male,Gold,18,35,5,0
101491,40,Male,Gold,37,26,0,1
100522,39,Male,Gold,142,12,9,1
100922,44,Female,Gold,77,14,5,1
100932,70,Female,Gold,85,35,9,0
104545,67,Male,Basic,40,9,2,0
103277,39,Female,Gold,166,4,7,0
102159,64,Female,Premium,152,39,8,0
100810,45,Male,Premium,5,48,3,0
104756,70,Male,Gold,183,20,10,1
104051,31,Male,Basic,147,26,1,1
100607,52,Female,Basic,145,46,6,1
104709,62,Female,Basic,39,18,9,1
104350,70,Male,Gold,174,23,2,0
100816,23,Male,Basic,117,18,7,1
100481,29,Female,Basic,5,40,9,0
102385,55,Female,Gold,14,42,5,0
102045,31,Male,Gold,101,10,1,1
102910,70,Male,Premium,94,30,8,0
103731,35,Male,Premium,55,7,5,0
104177,36,Female,Gold,185,35,2,0
100329,55,Female,Premium,123,44,2,0
101668,50,Female,Gold,61,31,2,0
103453,63,Female,Basic,69,17,0,0
101545,64,Female,Gold,36,49,2,0
101844,45,Female,Gold,43,10,5,0
101978,25,Male,Premium,65,25,3,1
104565,25,Male,Gold,145,2,7,0
100203,23,Female,Basic,56,10,0,0
101386,29,Male,Gold,33,14,0,0
103545,46,Female,Basic,92,10,1,0
100006,58,Female,Gold,76,9,3,0
101470,47,Male,Gold,185,39,0,0
101627,37,Female,Premium,72,16,6,1
102640,28,Male,Basic,77,10,2,0
104914,36,Female,Basic,88,42,6,0
104108,18,Female,Gold,188,24,5,0
100849,40,Female,Basic,102,26,0,0
104930,59,Female,Premium,126,19,3,0
103242,55,Female,Premium,128,17,4,1
101646,31,Female,Basic,128,2,1,0
102214,35,Male,Premium,162,15,1,0
101155,58,Female,Gold,37,19,8,0
102026,40,Female,Basic,187,9,7,0
104530,41,Female,Premium,143,15,4,1
101997,60,Male,Premium,131,34,0,0
100258,23,Male,Premium,43,35,8,0
100918,41,Male,Premium,181,50,6,0
103198,48,Female,Basic,46,7,5,0
103621,55,Female,Gold,121,20,6,0
104417,34,Female,Premium,143,27,10,0
102139,55,Female,Premium,175,24,4,0
101306,42,Female,Basic,183,34,6,0
101632,20,Male,Gold,180,37,8,0
101553,22,Male,Premium,18,23,8,1
102687,48,Male,Basic,177,2,7,0
104245,29,Male,Premium,53,31,3,0
102952,44,Male,Gold,190,40,5,1
103991,57,Male,Premium,14,32,5,0
104785,65,Female,Gold,170,47,3,0
102609,32,Female,Gold,100,46,10,0
101153,65,Male,Premium,115,47,1,0
100956,39,Female,Gold,155,48,4,1
101793,33,Male,Gold,196,26,5,0
104732,43,Female,Basic,38,47,4,0
101595,40,Male,Premium,59,48,3,0
103030,67,Female,Gold,78,18,6,0
102277,57,Female,Basic,176,39,1,1
102626,33,Male,Basic,9,49,0,0
102240,65,Male,Basic,77,29,5,0
101745,39,Female,Premium,84,6,7,0
102970,53,Male,Basic,113,48,9,0
101259,18,Male,Premium,121,2,3,0
102252,28,Male,Gold,106,17,10,0
101827,34,Female,Premium,129,26,6,0
100422,21,Male,Gold,90,30,8,0
100400,33,Male,Gold,103,27,9,0
102993,51,Male,Premium,165,28,0,0
101697,52,Female,Basic,146,33,5,0
103462,41,Female,Gold,178,2,7,0
103891,34,Male,Premium,39,4,5,0
104904,48,Female,Premium,106,39,2,0
104239,20,Male,Gold,185,5,1,0
101662,33,Female,Premium,67,8,4,1
103809,50,Male,Premium,122,50,4,0
103253,47,Female,Premium,50,47,1,1
104218,27,Male,Premium,123,42,10,0
100121,30,Female,Basic,16,34,9,1
100620,27,Female,Basic,87,18,3,0
102838,33,Male,Premium,22,24,8,0
100625,40,Male,Gold,103,32,7,1
104281,62,Male,Basic,97,5,4,1
104422,24,Female,Gold,80,28,1,0
104966,32,Female,Gold,33,26,10,0
100936,58,Female,Gold,12,20,4,0
100015,39,Female,Basic,108,42,10,0
100584,41,Female,Basic,196,39,6,0
101132,33,Female,Gold,170,5,4,0
103702,29,Male,Gold,117,22,7,0
100193,55,Male,Gold,176,45,4,1
100740,46,Male,Basic,156,44,1,0
101036,22,Male,Premium,30,6,5,0
101558,21,Female,Basic,119,26,0,1
103988,70,Male,Basic,36,44,6,0
104745,24,Female,Premium,6,5,3,0
103447,49,Male,Basic,176,4,1,0
103080,64,Female,Gold,111,9,4,1
101970,58,Male,Premium,178,19,2,1
104410,52,Female,Premium,126,36,0,0
102080,22,Female,Premium,16,50,8,0
100514,28,Male,Gold,37,20,3,0
101359,21,Female,Basic,12,25,6,1
100063,63,Male,Premium,192,44,9,1
100773,61,Female,Gold,113,26,4,1
103975,49,Female,Basic,162,46,7,1
104026,68,Female,Premium,42,40,6,0
103954,30,Male,Premium,106,44,9,0
101912,67,Male,Gold,88,13,9,0
102523,18,Female,Basic,154,32,9,1
104992,62,Male,Gold,119,31,6,0
102477,39,Female,Premium,90,33,7,0
100326,40,Male,Gold,180,23,0,0
102333,61,Male,Gold,161,42,3,0
103140,35,Male,Basic,102,14,3,1
104555,70,Female,Gold,5,31,9,0
102997,62,Male,Premium,51,28,2,1
102501,58,Female,Premium,148,7,8,1
103801,33,Male,Premium,169,13,6,0
101433,63,Female,Basic,132,44,0,0
103571,28,Male,Basic,193,45,1,0
100385,68,Female,Premium,90,8,4,1
102875,56,Female,Basic,161,46,10,1
100045,27,Female,Premium,135,17,3,0
103971,61,Female,Gold,57,9,9,1
100872,18,Female,Basic,73,21,9,0
101907,34,Female,Gold,50,43,5,1
100756,21,Male,Gold,159,26,8,0
101810,20,Female,Basic,196,28,0,0
103294,18,Female,Basic,135,15,9,1
103182,37,Female,Premium,120,19,2,0
103534,44,Female,Basic,66,33,2,0
100151,30,Male,Premium,136,26,4,0
104959,61,Male,Gold,174,38,2,0
101243,55,Female,Basic,168,7,7,0
104026,68,Female,Premium,42,40,6,0
103837,61,Female,Gold,74,36,3,0
101540,68,Female,Premium,63,13,10,0
102655,43,Female,Premium,128,26,2,0
102025,64,Female,Gold,57,45,6,0
104414,42,Male,Gold,102,41,3,0
104719,38,Male,Gold,43,30,1,0
104039,23,Male,Basic,143,40,10,0
100923,38,Male,Basic,30,14,6,0
101952,46,Male,Premium,152,41,3,0
100071,68,Male,Gold,108,41,8,0
101999,50,Male,Premium,88,44,0,0
101975,46,Female,Premium,176,35,5,0
102733,22,Male,Basic,149,3,2,0
101448,29,Male,Gold,90,1,3,0
101730,25,Male,Gold,44,42,5,0
101894,56,Female,Basic,31,8,0,0
103016,52,Female,Gold,85,8,7,0
101026,59,Female,Premium,138,17,6,0
103827,44,Male,Gold,16,20,3,0
101147,49,Female,Premium,71,45,9,1
101755,63,Male,Premium,49,20,3,0
104959,61,Male,Gold,174,38,2,0
101608,26,Female,Basic,194,4,5,0
101266,65,Female,Basic,79,11,5,0
103619,57,Male,Gold,88,43,9,0
102874,51,Male,Gold,27,18,3,0
100488,21,Male,Premium,121,17,6,0
102549,51,Male,Basic,147,45,2,1
103900,47,Female,Gold,30,42,8,0
103143,51,Female,Premium,89,20,8,0
104621,40,Female,Basic,93,42,5,0
104095,52,Male,Basic,150,33,10,0
101177,67,Female,Gold,51,34,7,0
101979,25,Male,Gold,199,45,2,1
102864,47,Female,Basic,26,21,3,0
103388,51,Female,Gold,174,39,5,0
101545,64,Female,Gold,36,49,2,0
100280,46,Female,Gold,164,32,6,0
100705,66,Female,Premium,165,38,3,0
103343,29,Male,Gold,42,14,2,0
104627,20,Male,Premium,6,5,4,0
101250,23,Male,Gold,119,33,9,0
101303,33,Female,Basic,75,27,6,0
101111,39,Male,Gold,39,13,1,0
101409,63,Female,Gold,85,28,6,0
103885,38,Female,Gold,68,2,4,1
102423,69,Male,Basic,82,10,9,1
104274,66,Male,Basic,90,32,3,0
104327,44,Female,Basic,12,32,1,0
101720,26,Male,Gold,137,32,3,0
103084,36,Female,Basic,182,2,4,0
104618,24,Male,Basic,84,28,9,0
101550,21,Male,Premium,30,41,8,0
104300,41,Male,Premium,191,24,2,0
104859,42,Female,Premium,43,17,10,1
102083,28,Male,Premium,44,17,9,1
102667,61,Female,Gold,159,2,6,0
102776,39,Female,Basic,116,22,7,1
101105,59,Female,Basic,76,43,5,1
101466,31,Male,Basic,58,20,7,1
102769,51,Male,Premium,98,39,4,0
102739,39,Female,Premium,164,3,0,0
103619,57,Male,Gold,88,43,9,0
104117,47,Male,Premium,40,6,7,0
104115,42,Female,Basic,12,17,3,0
101863,46,Female,Premium,51,41,1,1
102825,43,Male,Premium,176,44,7,0
102959,69,Male,Gold,86,21,2,0
102724,53,Female,Basic,62,20,7,1
101177,67,Female,Gold,51,34,7,0
102289,60,Female,Basic,76,2,8,1
104933,64,Female,Basic,157,38,7,0
104489,56,Male,Premium,89,29,6,0
102126,66,Female,Premium,199,16,1,0
103968,60,Male,Basic,59,3,6,0
103099,28,Male,Gold,146,16,2,1
102603,57,Male,Premium,72,19,5,0
103846,55,Female,Premium,196,45,5,0
100105,31,Male,Premium,92,3,8,0
100981,63,Male,Gold,115,2,7,0
103760,66,Female,Premium,73,20,5,1
102037,47,Male,Premium,63,18,8,1
101378,63,Female,Gold,165,31,2,0
102080,22,Female,Premium,16,50,8,0
100185,57,Male,Gold,120,38,1,0
102123,42,Female,Gold,35,8,1,0
104631,35,Female,Premium,61,30,8,0
100922,44,Female,Gold,77,14,5,1
102493,66,Male,Premium,35,41,6,0
104576,32,Female,Premium,179,44,3,0
100500,55,Female,Gold,148,18,7,0
102626,33,Male,Basic,9,49,0,0
100505,36,Male,Gold,73,42,5,0
103218,54,Female,Gold,59,45,6,0
100533,29,Male,Gold,132,25,4,0
101599,63,Female,Premium,17,33,8,1
100198,64,Male,Gold,100,13,2,0
102744,45,Male,Gold,12,21,4,0
100517,38,Female,Premium,14,21,8,0
100934,53,Female,Basic,40,35,2,0
104921,59,Male,Gold,144,23,0,0
100807,24,Male,Gold,89,6,1,0
101183,29,Male,Basic,140,47,8,0
102957,65,Female,Gold,166,48,10,1
101631,67,Female,Premium,157,4,8,0
103688,34,Female,Basic,60,50,4,1
104201,64,Male,Premium,12,26,9,0
104812,39,Male,Basic,182,10,1,1
102463,43,Female,Gold,134,26,2,0
103165,21,Female,Premium,103,8,4,0
103013,66,Male,Basic,117,33,4,0
104055,26,Female,Basic,181,42,9,0
100069,34,Female,Gold,168,19,7,0
103112,46,Female,Basic,93,49,7,1
100936,58,Female,Gold,12,20,4,0
103358,66,Male,Basic,138,48,3,1
104741,54,Male,Premium,74,43,9,0
102306,36,Female,Gold,50,24,10,1
103052,67,Female,Basic,35,50,0,0
100818,62,Male,Basic,38,28,4,1
104456,54,Male,Premium,28,32,1,1
104335,70,Female,Gold,43,41,0,0
101246,31,Female,Gold,5,50,8,0
101766,23,Female,Premium,49,48,2,0
103426,22,Male,Gold,90,9,8,0
104908,23,Male,Gold,137,8,9,0
101939,33,Male,Basic,15,21,7,0
102701,56,Female,Basic,116,12,4,1
101366,63,Female,Premium,124,38,8,0
104830,57,Male,Gold,66,31,10,1
103985,26,Male,Premium,85,41,10,0
100363,38,Male,Gold,50,30,0,0
104465,56,Female,Basic,71,20,8,0
101756,30,Female,Gold,93,47,10,0
103615,59,Male,Basic,125,28,5,1
100779,38,Male,Premium,150,20,5,0
102768,40,Female,Gold,9,12,7,1
104392,64,Female,Premium,185,11,0,1
101797,20,Male,Premium,74,41,6,0
101362,23,Female,Basic,100,45,4,0
100916,66,Male,Gold,50,6,10,0
100258,23,Male,Premium,43,35,8,0
103716,49,Female,Basic,182,9,5,0
100175,44,Male,Premium,194,17,0,0
100326,40,Male,Gold,180,23,0,0
104481,59,Male,Basic,74,19,9,0
102028,37,Female,Gold,55,4,0,0
101192,24,Male,Premium,99,20,10,1
100455,68,Female,Gold,172,39,4,0
102838,33,Male,Premium,22,24,8,0
100720,21,Male,Basic,151,36,3,1
102749,41,Female,Basic,113,8,6,1
101545,64,Female,Gold,36,49,2,0
103524,37,Female,Premium,140,2,1,0
100342,35,Female,Gold,32,15,10,1
102197,18,Male,Premium,128,5,3,0
100645,18,Male,Gold,150,23,2,1
101780,65,Female,Gold,6,44,9,1
101682,27,Male,Premium,65,29,0,0
102272,22,Male,Basic,64,39,9,0
103227,31,Female,Gold,134,45,5,0
102634,67,Female,Basic,163,36,10,1
101438,26,Female,Gold,170,47,9,0
102205,19,Male,Premium,106,31,10,0
104042,39,Female,Gold,111,5,10,0
104990,69,Male,Gold,126,40,7,0
100374,25,Male,Premium,22,38,1,0
100977,34,Female,Gold,71,31,9,0
103654,66,Male,Gold,77,8,0,1
102562,25,Male,Premium,138,17,7,0
103607,33,Male,Basic,109,36,2,0
103437,25,Male,Premium,39,4,2,0
103392,60,Female,Gold,75,38,9,0
104696,59,Male,Premium,73,28,2,0
101305,32,Male,Premium,145,16,3,0
104314,43,Male,Premium,8,25,4,0
101880,37,Male,Gold,29,34,5,1
103079,28,Male,Premium,86,49,7,0
100571,58,Male,Gold,139,35,8,0
101766,23,Female,Premium,49,48,2,0
100485,61,Male,Premium,122,44,0,0
100326,40,Male,Gold,180,23,0,0
100678,25,Female,Basic,193,29,8,0
101080,68,Female,Premium,147,48,10,0
104056,53,Female,Gold,116,29,1,1
101418,27,Male,Gold,44,5,7,0
101915,57,Female,Basic,180,23,7,0
104176,63,Male,Gold,31,24,6,0
104638,23,Female,Basic,20,7,4,0
101373,60,Female,Basic,59,4,6,1
103579,38,Male,Basic,178,23,3,0
103047,66,Male,Gold,178,14,5,0
101378,63,Female,Gold,165,31,2,0
100989,53,Male,Gold,173,30,9,0
101386,29,Male,Gold,33,14,0,0
100047,54,Female,Basic,139,25,6,0
102464,26,Male,Gold,192,13,3,1
101530,35,Female,Gold,84,12,5,0
103845,19,Male,Gold,159,43,5,0
100459,63,Male,Basic,118,13,7,1
103036,55,Male,Basic,8,12,4,1
103388,51,Female,Gold,174,39,5,0
103681,66,Male,Gold,38,21,4,1
102559,29,Female,Premium,39,24,6,0
102248,47,Male,Premium,163,14,3,0
101325,38,Male,Gold,117,36,4,0
102198,22,Female,Basic,123,48,3,0
102915,46,Female,Gold,125,26,2,0
100246,22,Male,Basic,191,48,9,0
104809,65,Male,Premium,125,3,6,0
101420,41,Male,Basic,29,29,6,1
103227,31,Female,Gold,134,45,5,0
101445,68,Female,Basic,91,20,0,0
100094,64,Female,Premium,158,18,1,1
103902,45,Female,Basic,75,10,4,0
103676,37,Female,Gold,104,8,0,0
103877,60,Male,Gold,118,48,7,0
101927,36,Male,Basic,68,40,9,0
100823,49,Female,Gold,158,3,8,1
101238,46,Male,Basic,50,24,3,0
101810,20,Female,Basic,196,28,0,0
104600,39,Male,Premium,193,12,8,1
102892,43,Male,Premium,197,4,5,0
104849,28,Female,Gold,106,40,6,0
104265,32,Male,Gold,159,45,7,0
101533,35,Female,Premium,153,46,2,0
104516,50,Male,Premium,122,35,6,0
103579,38,Male,Basic,178,23,3,0
102008,54,Male,Gold,45,32,6,0
101411,21,Female,Gold,124,46,1,1
103017,19,Male,Premium,113,37,9,0
104211,70,Male,Premium,83,9,9,0
104282,56,Female,Basic,12,13,6,1
102512,21,Female,Gold,119,30,10,1
100806,66,Female,Basic,149,5,8,1
102776,39,Female,Basic,116,22,7,1
104199,33,Female,Premium,164,31,9,1
101508,66,Male,Premium,43,27,9,1
104864,56,Female,Basic,186,50,5,1
102061,63,Male,Premium,156,12,3,1
103454,31,Male,Premium,12,36,8,0
101301,39,Female,Basic,108,50,8,1
102861,61,Female,Premium,155,7,4,0
102705,66,Male,Gold,170,14,4,1
101069,32,Female,Premium,134,47,9,0
104836,59,Male,Premium,98,7,4,0
101113,64,Male,Premium,9,39,9,0
100741,58,Female,Gold,160,27,8,0
100346,31,Female,Premium,52,22,9,0
101945,55,Male,Basic,125,49,0,1
104985,69,Female,Premium,37,39,7,0
103283,30,Male,Basic,120,19,6,1
102536,18,Female,Basic,197,25,5,0
103518,64,Male,Premium,145,6,9,0
102881,65,Female,Gold,132,23,4,1
103808,51,Male,Premium,168,42,10,0
100716,58,Female,Gold,153,13,8,0
102938,25,Male,Premium,42,32,8,0
102195,22,Female,Gold,84,35,6,0
103820,19,Female,Gold,153,48,8,1
102505,27,Female,Premium,144,32,8,0
103199,64,Female,Gold,10,27,6,1
103716,49,Female,Basic,182,9,5,0
104920,24,Female,Basic,200,8,2,1
102111,37,Male,Basic,93,49,8,1
101036,22,Male,Premium,30,6,5,0
100056,51,Female,Premium,13,28,4,1
101723,46,Female,Premium,150,9,2,0
101619,35,Male,Premium,137,50,7,0
102525,61,Male,Gold,165,27,7,1
102542,22,Female,Premium,158,10,6,1
103194,47,Male,Premium,157,10,0,0
101532,36,Female,Premium,12,38,1,1
103059,44,Female,Basic,110,34,5,1
102335,25,Female,Gold,39,15,9,1
103218,54,Female,Gold,59,45,6,0
103876,62,Male,Gold,35,2,0,0
104287,68,Female,Premium,81,35,0,0
100962,26,Male,Gold,196,28,6,1
101818,18,Female,Premium,26,32,6,0
102195,22,Female,Gold,84,35,6,0
103364,50,Male,Gold,50,25,3,0
104786,40,Male,Gold,149,46,7,0
102012,67,Male,Basic,16,39,2,0
102283,46,Female,Premium,198,41,1,0
103819,61,Female,Premium,144,37,7,0
103893,27,Female,Basic,34,29,6,1
104458,18,Male,Gold,44,46,10,0
100899,43,Female,Premium,182,27,7,0
101602,47,Female,Gold,164,34,4,1
101308,61,Female,Basic,188,26,4,0
104140,50,Female,Premium,78,25,0,1
102262,21,Female,Premium,133,37,8,0
104967,64,Female,Basic,169,22,8,0
100274,59,Female,Gold,117,14,3,1
102794,46,Male,Premium,194,36,10,1
102192,46,Female,Basic,130,37,8,1
101177,67,Female,Gold,51,34,7,0
100892,40,Male,Gold,29,6,6,0
101037,67,Female,Premium,183,35,5,0
104165,38,Female,Premium,192,28,1,0
102318,62,Female,Premium,29,6,4,0
102297,35,Female,Premium,137,29,1,0
103309,46,Male,Gold,79,49,10,1
101638,69,Male,Premium,125,48,6,0
103725,26,Male,Gold,8,28,7,0
104516,50,Male,Premium,122,35,6,0
101991,63,Male,Basic,182,16,6,0
103811,53,Male,Premium,68,7,9,1
103917,51,Male,Premium,132,14,10,1
102943,23,Female,Basic,177,11,8,0
103299,26,Male,Premium,194,24,0,0
101320,27,Female,Premium,5,48,3,0
103717,60,Female,Basic,73,27,10,0
103265,56,Female,Premium,160,40,0,1
101647,61,Male,Gold,43,44,4,1
100901,27,Female,Premium,126,49,8,0
104856,33,Male,Gold,138,25,0,0
103128,68,Male,Gold,65,16,4,0
102962,26,Male,Gold,192,4,3,1
101344,48,Female,Basic,36,37,8,0
100417,40,Female,Premium,96,39,6,0
102613,34,Male,Premium,82,32,8,0
102411,53,Female,Basic,112,1,9,0
104797,62,Female,Gold,115,10,2,0
100721,44,Male,Premium,24,46,0,0
104199,33,Female,Premium,164,31,9,1
102605,47,Male,Basic,192,26,10,0
101797,20,Male,Premium,74,41,6,0
103683,39,Male,Premium,160,21,6,0
103122,29,Female,Premium,131,31,1,0
103194,47,Male,Premium,157,10,0,0
100424,68,Female,Premium,157,19,8,0
103809,50,Male,Premium,122,50,4,0
100066,31,Male,Gold,179,14,0,1
100188,34,Female,Gold,159,38,1,0
104969,41,Male,Basic,145,43,6,0
102980,43,Male,Gold,177,30,10,0
104980,27,Female,Basic,138,46,5,0
102913,58,Female,Basic,16,29,2,1
100702,35,Male,Gold,117,17,6,1
104914,36,Female,Basic,88,42,6,0
100141,40,Female,Gold,141,9,3,0
103891,34,Male,Premium,39,4,5,0
104419,20,Male,Basic,183,25,0,1
102032,48,Male,Premium,154,35,7,1
101557,56,Male,Premium,141,47,0,1
101670,37,Male,Premium,7,30,1,0
102652,36,Male,Premium,21,41,2,0
101902,37,Male,Basic,28,41,2,1
103136,27,Female,Gold,90,19,10,0
100760,70,Male,Basic,161,19,6,1
102704,28,Male,Premium,161,36,10,0
100896,38,Male,Premium,159,47,4,0
101519,65,Male,Premium,48,28,9,0
101386,29,Male,Gold,33,14,0,0
101302,27,Male,Premium,53,43,0,1
104470,35,Male,Basic,120,28,6,1
103600,27,Male,Premium,126,21,6,0
104986,58,Female,Premium,162,37,5,1
104752,18,Female,Basic,57,35,3,0
103209,36,Male,Premium,15,5,1,0
103436,49,Male,Gold,16,3,0,0
104052,31,Male,Premium,55,27,6,0
102736,54,Female,Gold,92,37,7,1
104179,43,Female,Gold,191,36,3,1
102620,19,Female,Gold,97,44,5,0
100659,55,Female,Premium,126,12,10,0
101320,27,Female,Premium,5,48,3,0
101252,22,Male,Gold,147,28,10,1
101082,28,Male,Premium,42,10,9,0
100438,30,Male,Gold,58,15,6,0
103912,46,Male,Basic,41,36,8,0
100934,53,Female,Basic,40,35,2,0
100848,61,Female,Premium,54,39,9,0
100170,25,Female,Basic,32,10,6,1
100422,21,Male,Gold,90,30,8,0
100239,43,Male,Basic,101,38,5,1
103534,44,Female,Basic,66,33,2,0
103508,66,Male,Gold,97,34,4,0
101492,28,Male,Basic,40,23,1,0
103841,35,Female,Basic,165,1,4,0
103929,67,Male,Basic,132,44,9,0
101954,56,Male,Gold,172,25,5,0
104754,20,Male,Gold,63,7,1,0
100765,56,Male,Premium,86,27,9,0
100368,57,Male,Gold,120,30,3,1
101881,65,Female,Gold,28,35,4,0
101424,24,Male,Premium,158,22,6,0
104136,56,Male,Gold,57,10,4,0
101628,65,Male,Gold,150,35,10,1
101887,28,Female,Basic,64,22,8,0
101347,40,Male,Basic,97,14,9,1
101999,50,Male,Premium,88,44,0,0
100116,65,Female,Premium,9,2,10,0
103730,25,Female,Gold,196,42,2,0
102371,28,Male,Gold,124,49,8,0
100511,31,Male,Basic,89,32,4,0
100464,38,Male,Gold,149,22,9,0
104034,45,Female,Premium,176,8,3,1
101747,46,Female,Gold,96,47,6,1
101944,63,Male,Gold,80,13,2,0
103609,55,Female,Basic,55,47,7,0
104238,56,Female,Gold,15,11,4,0
104596,40,Male,Gold,62,24,4,1
101519,65,Male,Premium,48,28,9,0
101820,28,Female,Premium,54,28,9,1
104160,57,Male,Premium,28,30,9,1
100643,63,Female,Gold,167,44,10,0
101836,44,Female,Basic,183,13,3,1
103071,54,Female,Gold,110,42,5,1
104115,42,Female,Basic,12,17,3,0
100375,31,Male,Premium,29,2,9,1
102085,51,Male,Gold,147,2,4,0
104160,57,Male,Premium,28,30,9,1
103992,47,Female,Gold,58,18,0,1
101590,47,Male,Premium,20,49,4,0
104149,30,Male,Premium,146,48,3,1
100005,56,Female,Gold,111,43,5,1
101272,55,Female,Gold,21,3,10,1
100019,68,Female,Premium,57,34,3,0
101891,19,Male,Gold,57,35,5,0
103528,18,Female,Basic,101,15,0,1
103256,58,Female,Premium,133,19,9,1
102904,23,Female,Gold,173,34,3,0
103447,49,Male,Basic,176,4,1,0
101429,27,Male,Gold,41,25,3,1
104966,32,Female,Gold,33,26,10,0
101530,35,Female,Gold,84,12,5,0
101010,56,Female,Basic,66,32,4,1
102484,68,Female,Gold,102,26,6,0
104530,41,Female,Premium,143,15,4,1
102535,68,Female,Basic,6,15,0,0
101262,23,Male,Basic,39,4,8,0
103827,44,Male,Gold,16,20,3,0
100922,44,Female,Gold,77,14,5,1
102142,45,Male,Premium,68,6,6,1
102262,21,Female,Premium,133,37,8,0
100696,36,Female,Gold,171,21,0,0
102261,64,Female,Basic,79,35,2,0
102980,43,Male,Gold,177,30,10,0
104260,39,Female,Basic,109,2,7,0
104673,29,Male,Premium,145,34,3,1
102127,42,Male,Basic,122,19,8,1
101725,55,Female,Gold,64,22,3,0
102252,28,Male,Gold,106,17,10,0
103563,54,Female,Gold,172,5,9,0
103683,39,Male,Premium,160,21,6,0
103201,48,Female,Premium,184,28,5,1
102972,27,Male,Basic,34,45,0,0
100874,61,Male,Gold,10,17,1,0
101670,37,Male,Premium,7,30,1,0
101061,44,Male,Basic,165,47,6,0
103846,55,Female,Premium,196,45,5,0
102281,55,Male,Basic,114,20,5,1
102698,59,Male,Basic,200,20,7,0
102432,43,Female,Basic,150,34,9,1
104201,64,Male,Premium,12,26,9,0
101185,35,Female,Basic,161,9,0,1
103015,30,Male,Basic,122,41,2,1
102774,48,Male,Premium,42,42,7,0
103403,59,Male,Gold,185,3,4,0
101130,31,Female,Premium,183,21,10,1
103218,54,Female,Gold,59,45,6,0
103007,31,Male,Basic,73,48,1,1
104664,36,Female,Gold,54,48,2,0
104717,21,Male,Gold,175,44,0,0
103800,47,Male,Premium,23,35,3,0
102535,68,Female,Basic,6,15,0,0
101355,26,Male,Basic,71,22,2,0
102376,21,Female,Gold,145,22,4,0
102985,32,Male,Gold,150,42,3,0
101101,47,Female,Gold,154,26,10,0
104993,34,Male,Gold,168,44,3,1
100171,33,Male,Basic,112,44,3,0
